DateKey;CalendarYear;CalendarHalfYearLabel;CalendarQuarterLabel;CalendarMonth;CalendarMonthLabel;CalendarWeekLabel;CalendarDayOfWeekLabel;IsWorkDay;Start of Week;End of Week
2010-03-21 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 13";"Sunday";"WeekEnd";2010-03-21 00:00:00,000;2010-03-28 00:00:00,000
2010-03-28 00:00:00,000;2010;"H1";"Q1";201003;"March";"Week 14";"Sunday";"WeekEnd";2010-03-28 00:00:00,000;2010-04-04 00:00:00,000
2010-04-04 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 15";"Sunday";"WeekEnd";2010-04-04 00:00:00,000;2010-04-11 00:00:00,000
2010-04-11 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 16";"Sunday";"WeekEnd";2010-04-11 00:00:00,000;2010-04-18 00:00:00,000
2010-04-18 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 17";"Sunday";"WeekEnd";2010-04-18 00:00:00,000;2010-04-25 00:00:00,000
2010-04-25 00:00:00,000;2010;"H1";"Q2";201004;"April";"Week 18";"Sunday";"WeekEnd";2010-04-25 00:00:00,000;2010-05-02 00:00:00,000
2010-05-02 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 19";"Sunday";"WeekEnd";2010-05-02 00:00:00,000;2010-05-09 00:00:00,000
2010-05-09 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 20";"Sunday";"WeekEnd";2010-05-09 00:00:00,000;2010-05-16 00:00:00,000
2010-05-16 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 21";"Sunday";"WeekEnd";2010-05-16 00:00:00,000;2010-05-23 00:00:00,000
2010-05-23 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 22";"Sunday";"WeekEnd";2010-05-23 00:00:00,000;2010-05-30 00:00:00,000
2010-05-30 00:00:00,000;2010;"H1";"Q2";201005;"May";"Week 23";"Sunday";"WeekEnd";2010-05-30 00:00:00,000;2010-06-06 00:00:00,000
2010-06-06 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 24";"Sunday";"WeekEnd";2010-06-06 00:00:00,000;2010-06-13 00:00:00,000
2010-06-13 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 25";"Sunday";"WeekEnd";2010-06-13 00:00:00,000;2010-06-20 00:00:00,000
2010-06-20 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 26";"Sunday";"WeekEnd";2010-06-20 00:00:00,000;2010-06-27 00:00:00,000
2010-06-27 00:00:00,000;2010;"H1";"Q2";201006;"June";"Week 27";"Sunday";"WeekEnd";2010-06-27 00:00:00,000;2010-07-04 00:00:00,000
2010-07-04 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 28";"Sunday";"WeekEnd";2010-07-04 00:00:00,000;2010-07-11 00:00:00,000
2010-07-11 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 29";"Sunday";"WeekEnd";2010-07-11 00:00:00,000;2010-07-18 00:00:00,000
2010-07-18 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 30";"Sunday";"WeekEnd";2010-07-18 00:00:00,000;2010-07-25 00:00:00,000
2010-07-25 00:00:00,000;2010;"H2";"Q3";201007;"July";"Week 31";"Sunday";"WeekEnd";2010-07-25 00:00:00,000;2010-08-01 00:00:00,000
2010-08-01 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 32";"Sunday";"WeekEnd";2010-08-01 00:00:00,000;2010-08-08 00:00:00,000
2010-08-08 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 33";"Sunday";"WeekEnd";2010-08-08 00:00:00,000;2010-08-15 00:00:00,000
2010-08-15 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 34";"Sunday";"WeekEnd";2010-08-15 00:00:00,000;2010-08-22 00:00:00,000
2010-08-22 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 35";"Sunday";"WeekEnd";2010-08-22 00:00:00,000;2010-08-29 00:00:00,000
2010-08-29 00:00:00,000;2010;"H2";"Q3";201008;"August";"Week 36";"Sunday";"WeekEnd";2010-08-29 00:00:00,000;2010-09-05 00:00:00,000
2010-09-05 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 37";"Sunday";"WeekEnd";2010-09-05 00:00:00,000;2010-09-12 00:00:00,000
2010-09-12 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 38";"Sunday";"WeekEnd";2010-09-12 00:00:00,000;2010-09-19 00:00:00,000
2010-09-19 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 39";"Sunday";"WeekEnd";2010-09-19 00:00:00,000;2010-09-26 00:00:00,000
2010-09-26 00:00:00,000;2010;"H2";"Q3";201009;"September";"Week 40";"Sunday";"WeekEnd";2010-09-26 00:00:00,000;2010-10-03 00:00:00,000
2010-10-03 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 41";"Sunday";"WeekEnd";2010-10-03 00:00:00,000;2010-10-10 00:00:00,000
2010-10-10 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 42";"Sunday";"WeekEnd";2010-10-10 00:00:00,000;2010-10-17 00:00:00,000
2010-10-17 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 43";"Sunday";"WeekEnd";2010-10-17 00:00:00,000;2010-10-24 00:00:00,000
2010-10-24 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 44";"Sunday";"WeekEnd";2010-10-24 00:00:00,000;2010-10-31 00:00:00,000
2010-10-31 00:00:00,000;2010;"H2";"Q4";201010;"October";"Week 45";"Sunday";"WeekEnd";2010-10-31 00:00:00,000;2010-11-07 00:00:00,000
2010-11-07 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 46";"Sunday";"WeekEnd";2010-11-07 00:00:00,000;2010-11-14 00:00:00,000
2010-11-14 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 47";"Sunday";"WeekEnd";2010-11-14 00:00:00,000;2010-11-21 00:00:00,000
2010-11-21 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 48";"Sunday";"WeekEnd";2010-11-21 00:00:00,000;2010-11-28 00:00:00,000
2010-11-28 00:00:00,000;2010;"H2";"Q4";201011;"November";"Week 49";"Sunday";"WeekEnd";2010-11-28 00:00:00,000;2010-12-05 00:00:00,000
2010-12-05 00:00:00,000;2010;"H2";"Q4";201012;"December";"Week 50";"Sunday";"WeekEnd";2010-12-05 00:00:00,000;2010-12-12 00:00:00,000
2010-12-12 00:00:00,000;2010;"H2";"Q4";201012;"December";"Week 51";"Sunday";"WeekEnd";2010-12-12 00:00:00,000;2010-12-19 00:00:00,000
2010-12-19 00:00:00,000;2010;"H2";"Q4";201012;"December";"Week 52";"Sunday";"WeekEnd";2010-12-19 00:00:00,000;2010-12-26 00:00:00,000
2010-12-26 00:00:00,000;2010;"H2";"Q4";201012;"December";"Week 53";"Sunday";"WeekEnd";2010-12-26 00:00:00,000;2011-01-02 00:00:00,000
2011-01-02 00:00:00,000;2011;"H1";"Q1";201101;"January";"Week 2";"Sunday";"WeekEnd";2011-01-02 00:00:00,000;2011-01-09 00:00:00,000
2011-01-09 00:00:00,000;2011;"H1";"Q1";201101;"January";"Week 3";"Sunday";"WeekEnd";2011-01-09 00:00:00,000;2011-01-16 00:00:00,000
2011-01-16 00:00:00,000;2011;"H1";"Q1";201101;"January";"Week 4";"Sunday";"WeekEnd";2011-01-16 00:00:00,000;2011-01-23 00:00:00,000
2011-01-23 00:00:00,000;2011;"H1";"Q1";201101;"January";"Week 5";"Sunday";"WeekEnd";2011-01-23 00:00:00,000;2011-01-30 00:00:00,000
2011-01-30 00:00:00,000;2011;"H1";"Q1";201101;"January";"Week 6";"Sunday";"WeekEnd";2011-01-30 00:00:00,000;2011-02-06 00:00:00,000
2011-02-06 00:00:00,000;2011;"H1";"Q1";201102;"February";"Week 7";"Sunday";"WeekEnd";2011-02-06 00:00:00,000;2011-02-13 00:00:00,000
2011-02-13 00:00:00,000;2011;"H1";"Q1";201102;"February";"Week 8";"Sunday";"WeekEnd";2011-02-13 00:00:00,000;2011-02-20 00:00:00,000
2011-02-20 00:00:00,000;2011;"H1";"Q1";201102;"February";"Week 9";"Sunday";"WeekEnd";2011-02-20 00:00:00,000;2011-02-27 00:00:00,000
2011-02-27 00:00:00,000;2011;"H1";"Q1";201102;"February";"Week 10";"Sunday";"WeekEnd";2011-02-27 00:00:00,000;2011-03-06 00:00:00,000
2011-03-06 00:00:00,000;2011;"H1";"Q1";201103;"March";"Week 11";"Sunday";"WeekEnd";2011-03-06 00:00:00,000;2011-03-13 00:00:00,000
2011-03-13 00:00:00,000;2011;"H1";"Q1";201103;"March";"Week 12";"Sunday";"WeekEnd";2011-03-13 00:00:00,000;2011-03-20 00:00:00,000
2011-03-20 00:00:00,000;2011;"H1";"Q1";201103;"March";"Week 13";"Sunday";"WeekEnd";2011-03-20 00:00:00,000;2011-03-27 00:00:00,000
2011-03-27 00:00:00,000;2011;"H1";"Q1";201103;"March";"Week 14";"Sunday";"WeekEnd";2011-03-27 00:00:00,000;2011-04-03 00:00:00,000
2011-04-03 00:00:00,000;2011;"H1";"Q2";201104;"April";"Week 15";"Sunday";"WeekEnd";2011-04-03 00:00:00,000;2011-04-10 00:00:00,000
2011-04-10 00:00:00,000;2011;"H1";"Q2";201104;"April";"Week 16";"Sunday";"WeekEnd";2011-04-10 00:00:00,000;2011-04-17 00:00:00,000
2011-04-17 00:00:00,000;2011;"H1";"Q2";201104;"April";"Week 17";"Sunday";"WeekEnd";2011-04-17 00:00:00,000;2011-04-24 00:00:00,000
2011-04-24 00:00:00,000;2011;"H1";"Q2";201104;"April";"Week 18";"Sunday";"WeekEnd";2011-04-24 00:00:00,000;2011-05-01 00:00:00,000
2011-05-01 00:00:00,000;2011;"H1";"Q2";201105;"May";"Week 19";"Sunday";"WeekEnd";2011-05-01 00:00:00,000;2011-05-08 00:00:00,000
2011-05-08 00:00:00,000;2011;"H1";"Q2";201105;"May";"Week 20";"Sunday";"WeekEnd";2011-05-08 00:00:00,000;2011-05-15 00:00:00,000
2011-05-15 00:00:00,000;2011;"H1";"Q2";201105;"May";"Week 21";"Sunday";"WeekEnd";2011-05-15 00:00:00,000;2011-05-22 00:00:00,000
2011-05-22 00:00:00,000;2011;"H1";"Q2";201105;"May";"Week 22";"Sunday";"WeekEnd";2011-05-22 00:00:00,000;2011-05-29 00:00:00,000
2011-05-29 00:00:00,000;2011;"H1";"Q2";201105;"May";"Week 23";"Sunday";"WeekEnd";2011-05-29 00:00:00,000;2011-06-05 00:00:00,000
2011-06-05 00:00:00,000;2011;"H1";"Q2";201106;"June";"Week 24";"Sunday";"WeekEnd";2011-06-05 00:00:00,000;2011-06-12 00:00:00,000
2011-06-12 00:00:00,000;2011;"H1";"Q2";201106;"June";"Week 25";"Sunday";"WeekEnd";2011-06-12 00:00:00,000;2011-06-19 00:00:00,000
2011-06-19 00:00:00,000;2011;"H1";"Q2";201106;"June";"Week 26";"Sunday";"WeekEnd";2011-06-19 00:00:00,000;2011-06-26 00:00:00,000
2011-06-26 00:00:00,000;2011;"H1";"Q2";201106;"June";"Week 27";"Sunday";"WeekEnd";2011-06-26 00:00:00,000;2011-07-03 00:00:00,000
2011-07-03 00:00:00,000;2011;"H2";"Q3";201107;"July";"Week 28";"Sunday";"WeekEnd";2011-07-03 00:00:00,000;2011-07-10 00:00:00,000
2011-07-10 00:00:00,000;2011;"H2";"Q3";201107;"July";"Week 29";"Sunday";"WeekEnd";2011-07-10 00:00:00,000;2011-07-17 00:00:00,000
2011-07-17 00:00:00,000;2011;"H2";"Q3";201107;"July";"Week 30";"Sunday";"WeekEnd";2011-07-17 00:00:00,000;2011-07-24 00:00:00,000
2011-07-24 00:00:00,000;2011;"H2";"Q3";201107;"July";"Week 31";"Sunday";"WeekEnd";2011-07-24 00:00:00,000;2011-07-31 00:00:00,000
2011-07-31 00:00:00,000;2011;"H2";"Q3";201107;"July";"Week 32";"Sunday";"WeekEnd";2011-07-31 00:00:00,000;2011-08-07 00:00:00,000
2011-08-07 00:00:00,000;2011;"H2";"Q3";201108;"August";"Week 33";"Sunday";"WeekEnd";2011-08-07 00:00:00,000;2011-08-14 00:00:00,000
2011-08-14 00:00:00,000;2011;"H2";"Q3";201108;"August";"Week 34";"Sunday";"WeekEnd";2011-08-14 00:00:00,000;2011-08-21 00:00:00,000
2011-08-21 00:00:00,000;2011;"H2";"Q3";201108;"August";"Week 35";"Sunday";"WeekEnd";2011-08-21 00:00:00,000;2011-08-28 00:00:00,000
2011-08-28 00:00:00,000;2011;"H2";"Q3";201108;"August";"Week 36";"Sunday";"WeekEnd";2011-08-28 00:00:00,000;2011-09-04 00:00:00,000
2011-09-04 00:00:00,000;2011;"H2";"Q3";201109;"September";"Week 37";"Sunday";"WeekEnd";2011-09-04 00:00:00,000;2011-09-11 00:00:00,000
2011-09-11 00:00:00,000;2011;"H2";"Q3";201109;"September";"Week 38";"Sunday";"WeekEnd";2011-09-11 00:00:00,000;2011-09-18 00:00:00,000
2011-09-18 00:00:00,000;2011;"H2";"Q3";201109;"September";"Week 39";"Sunday";"WeekEnd";2011-09-18 00:00:00,000;2011-09-25 00:00:00,000
2011-09-25 00:00:00,000;2011;"H2";"Q3";201109;"September";"Week 40";"Sunday";"WeekEnd";2011-09-25 00:00:00,000;2011-10-02 00:00:00,000
2011-10-02 00:00:00,000;2011;"H2";"Q4";201110;"October";"Week 41";"Sunday";"WeekEnd";2011-10-02 00:00:00,000;2011-10-09 00:00:00,000
2011-10-09 00:00:00,000;2011;"H2";"Q4";201110;"October";"Week 42";"Sunday";"WeekEnd";2011-10-09 00:00:00,000;2011-10-16 00:00:00,000
2011-10-16 00:00:00,000;2011;"H2";"Q4";201110;"October";"Week 43";"Sunday";"WeekEnd";2011-10-16 00:00:00,000;2011-10-23 00:00:00,000
2011-10-23 00:00:00,000;2011;"H2";"Q4";201110;"October";"Week 44";"Sunday";"WeekEnd";2011-10-23 00:00:00,000;2011-10-30 00:00:00,000
2011-10-30 00:00:00,000;2011;"H2";"Q4";201110;"October";"Week 45";"Sunday";"WeekEnd";2011-10-30 00:00:00,000;2011-11-06 00:00:00,000
2011-11-06 00:00:00,000;2011;"H2";"Q4";201111;"November";"Week 46";"Sunday";"WeekEnd";2011-11-06 00:00:00,000;2011-11-13 00:00:00,000
2011-11-13 00:00:00,000;2011;"H2";"Q4";201111;"November";"Week 47";"Sunday";"WeekEnd";2011-11-13 00:00:00,000;2011-11-20 00:00:00,000
2011-11-20 00:00:00,000;2011;"H2";"Q4";201111;"November";"Week 48";"Sunday";"WeekEnd";2011-11-20 00:00:00,000;2011-11-27 00:00:00,000
2011-11-27 00:00:00,000;2011;"H2";"Q4";201111;"November";"Week 49";"Sunday";"WeekEnd";2011-11-27 00:00:00,000;2011-12-04 00:00:00,000
2011-12-04 00:00:00,000;2011;"H2";"Q4";201112;"December";"Week 50";"Sunday";"WeekEnd";2011-12-04 00:00:00,000;2011-12-11 00:00:00,000
2011-12-11 00:00:00,000;2011;"H2";"Q4";201112;"December";"Week 51";"Sunday";"WeekEnd";2011-12-11 00:00:00,000;2011-12-18 00:00:00,000
2011-12-18 00:00:00,000;2011;"H2";"Q4";201112;"December";"Week 52";"Sunday";"WeekEnd";2011-12-18 00:00:00,000;2011-12-25 00:00:00,000
2011-12-25 00:00:00,000;2011;"H2";"Q4";201112;"December";"Week 53";"Sunday";"WeekEnd";2011-12-25 00:00:00,000;2012-01-01 00:00:00,000
2007-01-06 00:00:00,000;2007;"H1";"Q1";200701;"January";"Week 1";"Saturday";"WeekEnd";2006-12-31 00:00:00,000;2007-01-07 00:00:00,000
2007-01-13 00:00:00,000;2007;"H1";"Q1";200701;"January";"Week 2";"Saturday";"WeekEnd";2007-01-07 00:00:00,000;2007-01-14 00:00:00,000
2007-01-20 00:00:00,000;2007;"H1";"Q1";200701;"January";"Week 3";"Saturday";"WeekEnd";2007-01-14 00:00:00,000;2007-01-21 00:00:00,000
2007-01-27 00:00:00,000;2007;"H1";"Q1";200701;"January";"Week 4";"Saturday";"WeekEnd";2007-01-21 00:00:00,000;2007-01-28 00:00:00,000
2007-02-03 00:00:00,000;2007;"H1";"Q1";200702;"February";"Week 5";"Saturday";"WeekEnd";2007-01-28 00:00:00,000;2007-02-04 00:00:00,000
2007-02-10 00:00:00,000;2007;"H1";"Q1";200702;"February";"Week 6";"Saturday";"WeekEnd";2007-02-04 00:00:00,000;2007-02-11 00:00:00,000
2007-02-17 00:00:00,000;2007;"H1";"Q1";200702;"February";"Week 7";"Saturday";"WeekEnd";2007-02-11 00:00:00,000;2007-02-18 00:00:00,000
2007-02-24 00:00:00,000;2007;"H1";"Q1";200702;"February";"Week 8";"Saturday";"WeekEnd";2007-02-18 00:00:00,000;2007-02-25 00:00:00,000
2007-03-03 00:00:00,000;2007;"H1";"Q1";200703;"March";"Week 9";"Saturday";"WeekEnd";2007-02-25 00:00:00,000;2007-03-04 00:00:00,000
2007-03-10 00:00:00,000;2007;"H1";"Q1";200703;"March";"Week 10";"Saturday";"WeekEnd";2007-03-04 00:00:00,000;2007-03-11 00:00:00,000
2007-03-17 00:00:00,000;2007;"H1";"Q1";200703;"March";"Week 11";"Saturday";"WeekEnd";2007-03-11 00:00:00,000;2007-03-18 00:00:00,000
2007-03-24 00:00:00,000;2007;"H1";"Q1";200703;"March";"Week 12";"Saturday";"WeekEnd";2007-03-18 00:00:00,000;2007-03-25 00:00:00,000
2007-03-31 00:00:00,000;2007;"H1";"Q1";200703;"March";"Week 13";"Saturday";"WeekEnd";2007-03-25 00:00:00,000;2007-04-01 00:00:00,000
2007-04-07 00:00:00,000;2007;"H1";"Q2";200704;"April";"Week 14";"Saturday";"WeekEnd";2007-04-01 00:00:00,000;2007-04-08 00:00:00,000
2007-04-14 00:00:00,000;2007;"H1";"Q2";200704;"April";"Week 15";"Saturday";"WeekEnd";2007-04-08 00:00:00,000;2007-04-15 00:00:00,000
2007-04-21 00:00:00,000;2007;"H1";"Q2";200704;"April";"Week 16";"Saturday";"WeekEnd";2007-04-15 00:00:00,000;2007-04-22 00:00:00,000
2007-04-28 00:00:00,000;2007;"H1";"Q2";200704;"April";"Week 17";"Saturday";"WeekEnd";2007-04-22 00:00:00,000;2007-04-29 00:00:00,000
2007-05-05 00:00:00,000;2007;"H1";"Q2";200705;"May";"Week 18";"Saturday";"WeekEnd";2007-04-29 00:00:00,000;2007-05-06 00:00:00,000
2007-05-12 00:00:00,000;2007;"H1";"Q2";200705;"May";"Week 19";"Saturday";"WeekEnd";2007-05-06 00:00:00,000;2007-05-13 00:00:00,000
2007-05-19 00:00:00,000;2007;"H1";"Q2";200705;"May";"Week 20";"Saturday";"WeekEnd";2007-05-13 00:00:00,000;2007-05-20 00:00:00,000
2007-05-26 00:00:00,000;2007;"H1";"Q2";200705;"May";"Week 21";"Saturday";"WeekEnd";2007-05-20 00:00:00,000;2007-05-27 00:00:00,000
2007-06-02 00:00:00,000;2007;"H1";"Q2";200706;"June";"Week 22";"Saturday";"WeekEnd";2007-05-27 00:00:00,000;2007-06-03 00:00:00,000
2007-06-09 00:00:00,000;2007;"H1";"Q2";200706;"June";"Week 23";"Saturday";"WeekEnd";2007-06-03 00:00:00,000;2007-06-10 00:00:00,000
2007-06-16 00:00:00,000;2007;"H1";"Q2";200706;"June";"Week 24";"Saturday";"WeekEnd";2007-06-10 00:00:00,000;2007-06-17 00:00:00,000
2007-06-23 00:00:00,000;2007;"H1";"Q2";200706;"June";"Week 25";"Saturday";"WeekEnd";2007-06-17 00:00:00,000;2007-06-24 00:00:00,000
2007-06-30 00:00:00,000;2007;"H1";"Q2";200706;"June";"Week 26";"Saturday";"WeekEnd";2007-06-24 00:00:00,000;2007-07-01 00:00:00,000
2007-07-07 00:00:00,000;2007;"H2";"Q3";200707;"July";"Week 27";"Saturday";"WeekEnd";2007-07-01 00:00:00,000;2007-07-08 00:00:00,000
2007-07-14 00:00:00,000;2007;"H2";"Q3";200707;"July";"Week 28";"Saturday";"WeekEnd";2007-07-08 00:00:00,000;2007-07-15 00:00:00,000
2007-07-21 00:00:00,000;2007;"H2";"Q3";200707;"July";"Week 29";"Saturday";"WeekEnd";2007-07-15 00:00:00,000;2007-07-22 00:00:00,000
2007-07-28 00:00:00,000;2007;"H2";"Q3";200707;"July";"Week 30";"Saturday";"WeekEnd";2007-07-22 00:00:00,000;2007-07-29 00:00:00,000
2007-08-04 00:00:00,000;2007;"H2";"Q3";200708;"August";"Week 31";"Saturday";"WeekEnd";2007-07-29 00:00:00,000;2007-08-05 00:00:00,000
2007-08-11 00:00:00,000;2007;"H2";"Q3";200708;"August";"Week 32";"Saturday";"WeekEnd";2007-08-05 00:00:00,000;2007-08-12 00:00:00,000
2007-08-18 00:00:00,000;2007;"H2";"Q3";200708;"August";"Week 33";"Saturday";"WeekEnd";2007-08-12 00:00:00,000;2007-08-19 00:00:00,000
2007-08-25 00:00:00,000;2007;"H2";"Q3";200708;"August";"Week 34";"Saturday";"WeekEnd";2007-08-19 00:00:00,000;2007-08-26 00:00:00,000
2007-09-01 00:00:00,000;2007;"H2";"Q3";200709;"September";"Week 35";"Saturday";"WeekEnd";2007-08-26 00:00:00,000;2007-09-02 00:00:00,000
2007-09-08 00:00:00,000;2007;"H2";"Q3";200709;"September";"Week 36";"Saturday";"WeekEnd";2007-09-02 00:00:00,000;2007-09-09 00:00:00,000
2007-09-15 00:00:00,000;2007;"H2";"Q3";200709;"September";"Week 37";"Saturday";"WeekEnd";2007-09-09 00:00:00,000;2007-09-16 00:00:00,000
2007-09-22 00:00:00,000;2007;"H2";"Q3";200709;"September";"Week 38";"Saturday";"WeekEnd";2007-09-16 00:00:00,000;2007-09-23 00:00:00,000
2007-09-29 00:00:00,000;2007;"H2";"Q3";200709;"September";"Week 39";"Saturday";"WeekEnd";2007-09-23 00:00:00,000;2007-09-30 00:00:00,000
2007-10-06 00:00:00,000;2007;"H2";"Q4";200710;"October";"Week 40";"Saturday";"WeekEnd";2007-09-30 00:00:00,000;2007-10-07 00:00:00,000
2007-10-13 00:00:00,000;2007;"H2";"Q4";200710;"October";"Week 41";"Saturday";"WeekEnd";2007-10-07 00:00:00,000;2007-10-14 00:00:00,000
2007-10-20 00:00:00,000;2007;"H2";"Q4";200710;"October";"Week 42";"Saturday";"WeekEnd";2007-10-14 00:00:00,000;2007-10-21 00:00:00,000
2007-10-27 00:00:00,000;2007;"H2";"Q4";200710;"October";"Week 43";"Saturday";"WeekEnd";2007-10-21 00:00:00,000;2007-10-28 00:00:00,000
2007-11-03 00:00:00,000;2007;"H2";"Q4";200711;"November";"Week 44";"Saturday";"WeekEnd";2007-10-28 00:00:00,000;2007-11-04 00:00:00,000
2007-11-10 00:00:00,000;2007;"H2";"Q4";200711;"November";"Week 45";"Saturday";"WeekEnd";2007-11-04 00:00:00,000;2007-11-11 00:00:00,000
2007-11-17 00:00:00,000;2007;"H2";"Q4";200711;"November";"Week 46";"Saturday";"WeekEnd";2007-11-11 00:00:00,000;2007-11-18 00:00:00,000
2007-11-24 00:00:00,000;2007;"H2";"Q4";200711;"November";"Week 47";"Saturday";"WeekEnd";2007-11-18 00:00:00,000;2007-11-25 00:00:00,000
2007-12-01 00:00:00,000;2007;"H2";"Q4";200712;"December";"Week 48";"Saturday";"WeekEnd";2007-11-25 00:00:00,000;2007-12-02 00:00:00,000
2007-12-08 00:00:00,000;2007;"H2";"Q4";200712;"December";"Week 49";"Saturday";"WeekEnd";2007-12-02 00:00:00,000;2007-12-09 00:00:00,000
2007-12-15 00:00:00,000;2007;"H2";"Q4";200712;"December";"Week 50";"Saturday";"WeekEnd";2007-12-09 00:00:00,000;2007-12-16 00:00:00,000
2007-12-22 00:00:00,000;2007;"H2";"Q4";200712;"December";"Week 51";"Saturday";"WeekEnd";2007-12-16 00:00:00,000;2007-12-23 00:00:00,000
2007-12-29 00:00:00,000;2007;"H2";"Q4";200712;"December";"Week 52";"Saturday";"WeekEnd";2007-12-23 00:00:00,000;2007-12-30 00:00:00,000
2008-01-05 00:00:00,000;2008;"H1";"Q1";200801;"January";"Week 1";"Saturday";"WeekEnd";2007-12-30 00:00:00,000;2008-01-06 00:00:00,000
2008-01-12 00:00:00,000;2008;"H1";"Q1";200801;"January";"Week 2";"Saturday";"WeekEnd";2008-01-06 00:00:00,000;2008-01-13 00:00:00,000
2008-01-19 00:00:00,000;2008;"H1";"Q1";200801;"January";"Week 3";"Saturday";"WeekEnd";2008-01-13 00:00:00,000;2008-01-20 00:00:00,000
2008-01-26 00:00:00,000;2008;"H1";"Q1";200801;"January";"Week 4";"Saturday";"WeekEnd";2008-01-20 00:00:00,000;2008-01-27 00:00:00,000
2008-02-02 00:00:00,000;2008;"H1";"Q1";200802;"February";"Week 5";"Saturday";"WeekEnd";2008-01-27 00:00:00,000;2008-02-03 00:00:00,000
2008-02-09 00:00:00,000;2008;"H1";"Q1";200802;"February";"Week 6";"Saturday";"WeekEnd";2008-02-03 00:00:00,000;2008-02-10 00:00:00,000
2008-02-16 00:00:00,000;2008;"H1";"Q1";200802;"February";"Week 7";"Saturday";"WeekEnd";2008-02-10 00:00:00,000;2008-02-17 00:00:00,000
2008-02-23 00:00:00,000;2008;"H1";"Q1";200802;"February";"Week 8";"Saturday";"WeekEnd";2008-02-17 00:00:00,000;2008-02-24 00:00:00,000
2008-03-01 00:00:00,000;2008;"H1";"Q1";200803;"March";"Week 9";"Saturday";"WeekEnd";2008-02-24 00:00:00,000;2008-03-02 00:00:00,000
2008-03-08 00:00:00,000;2008;"H1";"Q1";200803;"March";"Week 10";"Saturday";"WeekEnd";2008-03-02 00:00:00,000;2008-03-09 00:00:00,000
2008-03-15 00:00:00,000;2008;"H1";"Q1";200803;"March";"Week 11";"Saturday";"WeekEnd";2008-03-09 00:00:00,000;2008-03-16 00:00:00,000
2008-03-22 00:00:00,000;2008;"H1";"Q1";200803;"March";"Week 12";"Saturday";"WeekEnd";2008-03-16 00:00:00,000;2008-03-23 00:00:00,000
2008-03-29 00:00:00,000;2008;"H1";"Q1";200803;"March";"Week 13";"Saturday";"WeekEnd";2008-03-23 00:00:00,000;2008-03-30 00:00:00,000
2008-04-05 00:00:00,000;2008;"H1";"Q2";200804;"April";"Week 14";"Saturday";"WeekEnd";2008-03-30 00:00:00,000;2008-04-06 00:00:00,000
2008-04-12 00:00:00,000;2008;"H1";"Q2";200804;"April";"Week 15";"Saturday";"WeekEnd";2008-04-06 00:00:00,000;2008-04-13 00:00:00,000
2008-04-19 00:00:00,000;2008;"H1";"Q2";200804;"April";"Week 16";"Saturday";"WeekEnd";2008-04-13 00:00:00,000;2008-04-20 00:00:00,000
2008-04-26 00:00:00,000;2008;"H1";"Q2";200804;"April";"Week 17";"Saturday";"WeekEnd";2008-04-20 00:00:00,000;2008-04-27 00:00:00,000
2008-05-03 00:00:00,000;2008;"H1";"Q2";200805;"May";"Week 18";"Saturday";"WeekEnd";2008-04-27 00:00:00,000;2008-05-04 00:00:00,000
2008-05-10 00:00:00,000;2008;"H1";"Q2";200805;"May";"Week 19";"Saturday";"WeekEnd";2008-05-04 00:00:00,000;2008-05-11 00:00:00,000
2008-05-17 00:00:00,000;2008;"H1";"Q2";200805;"May";"Week 20";"Saturday";"WeekEnd";2008-05-11 00:00:00,000;2008-05-18 00:00:00,000
2008-05-24 00:00:00,000;2008;"H1";"Q2";200805;"May";"Week 21";"Saturday";"WeekEnd";2008-05-18 00:00:00,000;2008-05-25 00:00:00,000
2008-05-31 00:00:00,000;2008;"H1";"Q2";200805;"May";"Week 22";"Saturday";"WeekEnd";2008-05-25 00:00:00,000;2008-06-01 00:00:00,000
